it	posterior	likelihood	prior	accuracy	test_accuracy	acc_C0	acc_C1	mean_w0	std_w0	mean_w1	std_w1	mean_w2	std_w2	feat_w1_space	feat_w1_time	mean_feat_w2	std_feat_w2	acc_prob	mcmc_id
50800	-5238.233813766127	-185.47602544184303	-5052.757788324284	0.8716981132075472	0	0.8353413654618473	0.9039145907473309	-0.009209171041688126	0.7589088592272716	0.026436483122326698	0.9030753470569315	0.0452723647972719	1.280827332424542	-2.074738598656896	0.1772606150415273	-0.008886468673396243	0.29091525998140483	0.48514851485148514	1
51000	-5236.624517605722	-182.22369200706265	-5054.400825598659	0.8754716981132076	0	0.8473895582329317	0.900355871886121	-0.00803581379546314	0.7591335073417065	0.029797865663692358	0.9083605669846511	0.04416993101975254	1.2666906258343373	-2.1085215999568874	0.14529805281945016	-0.00991391644766066	0.2912815111338114	0.3465346534653465	1
51200	-5234.611058775727	-182.67270380848802	-5051.938354967238	0.8754716981132076	0	0.8473895582329317	0.900355871886121	-0.007736420624216303	0.7593463050168567	0.02920377442108121	0.8992110068206851	0.037955506126917095	1.2346584228469062	-2.1142487114294477	0.15573265835001696	-0.009156700146433284	0.2906397659045109	0.27722772277227725	1
51400	-5241.276281288641	-184.97489904625445	-5056.301382242386	0.8679245283018868	0	0.8232931726907631	0.9074733096085409	-0.007535893903672036	0.7605920188994827	0.030214805609535367	0.9012571571029281	0.008497411114622155	1.2676228519122081	-2.082748159052375	0.1713318695152383	-0.00949627711860572	0.2904185438365742	0.26732673267326734	1
51600	-5236.635816115757	-180.10691745021992	-5056.528898665537	0.869811320754717	0	0.8473895582329317	0.8896797153024911	-0.007656658382317517	0.7601190716106245	0.029345204443973462	0.9050294267363758	-0.031129908785856513	1.2836326990052196	-2.115801677080011	0.1547719258555062	-0.009658710452747575	0.29115986969956653	0.42574257425742573	1
51800	-5242.150159120089	-183.2379791559841	-5058.912179964104	0.8679245283018868	0	0.8554216867469879	0.8790035587188612	-0.00786670128046676	0.761661837705023	0.031370018151606095	0.8997554128310274	-0.041614061653748875	1.2623339892599021	-2.1341894640798413	0.17505922412893574	-0.009806707641138074	0.29138528011205816	0.4158415841584158	1
52000	-5242.897765097776	-183.94409434307408	-5058.953670754701	0.8754716981132076	0	0.8594377510040161	0.8896797153024911	-0.008774502337848732	0.7606517009927878	0.042213283275473835	0.9104529965847987	-0.047800237128368006	1.2643347702993797	-2.0955482855564935	0.1243131233823166	-0.010063135453812351	0.29153455242110105	0.33663366336633666	1
52200	-5247.7775990575	-184.22789139953215	-5063.549707657968	0.8622641509433963	0	0.8353413654618473	0.8861209964412812	-0.008404456254219627	0.7624009946537742	0.045327282129576284	0.9131578365211879	0.0033916178536156794	1.2358773566698797	-2.0604484840847115	0.13235874709475448	-0.011129851557306914	0.29205871209895545	0.40594059405940597	1
52400	-5248.718682104704	-185.14227634074172	-5063.576405763963	0.8754716981132076	0	0.8714859437751004	0.8790035587188612	-0.00909484491744369	0.7621684766888538	0.05109782958045719	0.913269192641298	-0.030959500581885117	1.2430518355049969	-2.1668787814422465	0.1288461382696623	-0.01041903823394585	0.29281996902396223	0.27722772277227725	1
52600	-5251.264253508169	-185.43160303409024	-5065.832650474078	0.8660377358490566	0	0.7951807228915663	0.9288256227758007	-0.006509110408889014	0.7622552836406871	0.06362049575471547	0.9187037596990822	-0.028483690027662698	1.2669200530360187	-2.164152871148011	0.1096429833576287	-0.009638875208870187	0.29324741798855525	0.33663366336633666	1
52800	-5251.02629857336	-182.19314337391793	-5068.8331551994415	0.8754716981132076	0	0.8353413654618473	0.9110320284697508	-0.005521967844740896	0.7632891140316888	0.06380311396292566	0.9182441653590148	-0.04328300819357519	1.2830679524206934	-2.177716329657164	0.05159372985778676	-0.010174124591410623	0.2933777423665035	0.3465346534653465	1
53000	-5249.759301166829	-180.3704215106426	-5069.388879656186	0.879245283018868	0	0.8473895582329317	0.9074733096085409	-0.006202809169597303	0.7636722129800791	0.06573804782883141	0.916795712101694	-0.043373796216163454	1.274389043745667	-2.2199607103821446	-0.003460095858037923	-0.008887614051822887	0.29321394462334466	0.40594059405940597	1
53200	-5249.062613278785	-180.01407189692958	-5069.048541381855	0.8773584905660378	0	0.8714859437751004	0.8825622775800712	-0.006710364356226538	0.7636044893108368	0.0650189160192431	0.9158247663893712	-0.043373796216163454	1.274389043745667	-2.276943819943976	-0.01659587494686725	-0.007045648113096194	0.29292373219842854	0.32673267326732675	1
53400	-5252.267754534444	-180.8699302704776	-5071.397824263967	0.8773584905660378	0	0.8313253012048193	0.9181494661921709	-0.005832292706871392	0.7641316589461074	0.06581474210817938	0.915945385797493	-0.045971262255768024	1.308266507737648	-2.287407435711059	-0.0366205094386027	-0.0075012297820910324	0.2937247514346369	0.32673267326732675	1
53600	-5258.092431430787	-182.10681267650477	-5075.985618754282	0.879245283018868	0	0.8594377510040161	0.896797153024911	-0.005892982736415481	0.7659445238521105	0.06798390726703772	0.9153044843715161	-0.051704265161651844	1.3095962849419183	-2.2081180404348233	-0.04608373661532014	-0.007156634937006581	0.29431977058219505	0.37623762376237624	1
53800	-5259.2262116008205	-182.35146096529687	-5076.874750635524	0.8773584905660378	0	0.8273092369477911	0.9217081850533808	-0.006527054318328725	0.7664453617250698	0.06823431764260524	0.9106279809892753	-0.058661836817648014	1.3461831508687514	-2.1297450270999922	-0.052806968188635756	-0.0075025155859751065	0.2941437321344336	0.3564356435643564	1
54000	-5263.590049390143	-180.89604610592838	-5082.694003284214	0.8716981132075472	0	0.8433734939759037	0.896797153024911	-0.006343393574341823	0.767811692466528	0.06945942087141031	0.9190887214875689	-0.06724788485352991	1.3514726996505462	-2.136602583448347	-0.11019760444827677	-0.007746497752953055	0.29420614453384214	0.31683168316831684	1
54200	-5266.444364848301	-179.99017791466093	-5086.45418693364	0.8603773584905661	0	0.7991967871485943	0.9145907473309609	-0.007339593721354482	0.7692248611087988	0.06520678222257995	0.9226654767516081	-0.048176147210076826	1.3096883142610285	-2.1042356922030656	-0.14216674325439643	-0.007915594291447186	0.29608728584369787	0.46534653465346537	1
54400	-5267.438900509338	-180.2730471637592	-5087.165853345578	0.8754716981132076	0	0.8634538152610441	0.8861209964412812	-0.006879276760703667	0.77034655234353	0.0651317802423802	0.9112810103060803	-0.049462988601258515	1.3297568610715356	-2.091653753741142	-0.18566790273755127	-0.0077200047509707395	0.2964872445665772	0.4158415841584158	1
54600	-5266.040170016484	-179.46773103230962	-5086.572438984174	0.879245283018868	0	0.8393574297188755	0.9145907473309609	-0.006643213025268591	0.7702845446707304	0.06318292989392156	0.9103366203090546	-0.05606377115203279	1.3252130172044205	-2.0547503086240533	-0.23683606771103233	-0.007824134754069512	0.29650692331793055	0.37623762376237624	1
54800	-5271.548348477484	-178.4920216311506	-5093.056326846334	0.8830188679245283	0	0.8514056224899599	0.9110320284697508	-0.008107706743304634	0.7722753752676659	0.05940930257865361	0.9115351769400484	-0.038839346265751674	1.3618238291153295	-2.0799434947385307	-0.2133089262576001	-0.008022633414427997	0.2967730968622368	0.32673267326732675	1
55000	-5271.121537827654	-179.10934373823932	-5092.012194089414	0.8830188679245283	0	0.8473895582329317	0.9145907473309609	-0.007800888048527793	0.7718558067510112	0.05766189633569155	0.9085022745871516	-0.041145152546976746	1.3900767738781081	-2.069144609805988	-0.14357871641372943	-0.00874755115318417	0.29773562537386855	0.39603960396039606	1
55200	-5270.3396177645545	-177.1977628791955	-5093.141854885359	0.879245283018868	0	0.8393574297188755	0.9145907473309609	-0.007927402465480207	0.7717307709712296	0.06192985098794703	0.9137187103659854	-0.02456692386696946	1.394166556199083	-2.01860561344701	-0.16028873040357838	-0.009256849550712693	0.29858077446345493	0.27722772277227725	1
55400	-5271.487593486707	-178.06359392513747	-5093.423999561569	0.8830188679245283	0	0.8353413654618473	0.9252669039145908	-0.009274620780601386	0.7712490299107377	0.06528132769988973	0.919520858116793	-0.006531528662024517	1.385248364118653	-2.041225219345388	-0.17404870933383393	-0.009053569152009168	0.2999969293250493	0.37623762376237624	1
55600	-5279.101130239418	-180.2325279892411	-5098.868602250177	0.8716981132075472	0	0.8072289156626506	0.9288256227758007	-0.007932660085102709	0.7729212125041338	0.06354416292947847	0.9211438707798071	0.049726948756167094	1.4105357175785256	-2.031231099876313	-0.10647087093422178	-0.008937853899554144	0.300422149804564	0.3564356435643564	1
55800	-5279.284239643495	-180.60937555487686	-5098.674864088618	0.8735849056603774	0	0.8152610441767069	0.9252669039145908	-0.006142929673317219	0.7730042133014537	0.05800230133073192	0.9225997272397616	0.03083124107437765	1.3860065443216176	-2.055522965653026	-0.08818985414498168	-0.00837099145937746	0.3001241926316085	0.25742574257425743	1
56000	-5278.42403714997	-180.80237191388542	-5097.6216652360845	0.8735849056603774	0	0.8674698795180723	0.8790035587188612	-0.006728319459871004	0.7718960170842519	0.05172760717921242	0.9299136698800408	0.06489908910284302	1.3909953045170755	-2.000839565933268	-0.08402646024774948	-0.009078372369218157	0.30084920408324145	0.39603960396039606	1
56200	-5276.903488603173	-180.87779832852374	-5096.02569027465	0.8603773584905661	0	0.8514056224899599	0.8683274021352313	-0.006715925457156556	0.7712161716354516	0.04724874527891699	0.930156023590145	0.06402403571017677	1.394709585087954	-2.0472772775206987	-0.06545253421012898	-0.009298448595672595	0.3009299415681563	0.42574257425742573	1
56400	-5276.168392959193	-182.04522674654578	-5094.1231662126465	0.8679245283018868	0	0.8433734939759037	0.8896797153024911	-0.007404621399895406	0.7707928175339398	0.042503260692431516	0.924762382913689	0.03397260707888012	1.4120392293762796	-2.0408952149415596	-0.05104876893236579	-0.008497546666761979	0.3020150784657627	0.37623762376237624	1
56600	-5273.33642197396	-179.6338240457546	-5093.702597928205	0.8773584905660378	0	0.8353413654618473	0.9145907473309609	-0.006106942824341943	0.770401069604416	0.034608760988165746	0.9265720633599728	0.020661931418022694	1.4188189005661345	-2.0415354328073074	-0.0343984778700962	-0.009979373187753932	0.3026504660955946	0.39603960396039606	1
56800	-5274.349915869383	-181.51468895632894	-5092.835226913054	0.8811320754716981	0	0.8594377510040161	0.900355871886121	-0.005363682940217894	0.7703870961028921	0.03185625115416373	0.9226408170498697	0.0418343653796008	1.4306772554544738	-2.032273342994317	-0.052341724513877905	-0.009299250147319171	0.3018980548906529	0.297029702970297	1
57000	-5275.496775270601	-180.96293759165403	-5094.533837678947	0.8773584905660378	0	0.8594377510040161	0.8932384341637011	-0.005538520161568538	0.77087955097122	0.03461526365325573	0.9204138880595286	0.07050511326967089	1.449280567483159	-2.082073486077147	-0.09527224778284916	-0.008299903536562505	0.3036894847425415	0.42574257425742573	1
57200	-5268.7821090620655	-178.329036739726	-5090.45307232234	0.8735849056603774	0	0.8473895582329317	0.896797153024911	-0.006338538046330665	0.7704454368673741	0.02714821294254318	0.9118611305440877	0.04665147454309434	1.415915288463749	-2.125494024504237	-0.14956916157894598	-0.008353099688479748	0.3034834843337156	0.43564356435643564	1
57400	-5271.203500319458	-180.29774383325616	-5090.905756486201	0.8603773584905661	0	0.8674698795180723	0.8540925266903915	-0.00598106259509319	0.7705122027696237	0.02931533721634006	0.9105642635323952	0.08018232435363018	1.422296955460698	-2.217040758232169	-0.16751570231777382	-0.0077270981112798785	0.3045471979196187	0.36633663366336633	1
57600	-5281.826139829065	-181.7665615471274	-5100.059578281937	0.8679245283018868	0	0.8755020080321285	0.8612099644128114	-0.0043300025399406	0.7737022799169806	0.033552536737311074	0.9151122578942906	0.07936102191813667	1.4075531675786095	-2.1751916084860694	-0.16414980968473894	-0.009245431013099886	0.305020338886218	0.39603960396039606	1
57800	-5279.1199671259055	-178.4191309637819	-5100.700836162124	0.8660377358490566	0	0.8433734939759037	0.8861209964412812	-0.0048507187586258466	0.7742980208422844	0.03261380989387795	0.9115283899815182	0.08862320598421253	1.3996967416523778	-2.226239552894487	-0.19596392935088044	-0.008954083369253584	0.3049877815210334	0.3564356435643564	1
58000	-5281.195892347588	-180.20316310617505	-5100.992729241412	0.8584905660377359	0	0.8634538152610441	0.8540925266903915	-0.0062672861645816395	0.7739551096872422	0.037836822197697476	0.9129051830284938	0.11701669045581016	1.4217420155417546	-2.226708170086841	-0.17187501787667778	-0.009937539402766168	0.30604504235416446	0.32673267326732675	1
58200	-5288.758950204378	-185.77544677363278	-5102.983503430745	0.8603773584905661	0	0.8393574297188755	0.8790035587188612	-0.007135052367979099	0.7749387773952773	0.043728563092658886	0.9091568385058438	0.1308492610441472	1.4225602530514851	-2.276306720141462	-0.193394499002529	-0.009722101824959178	0.3062467036740186	0.3564356435643564	1
58400	-5286.784017501223	-183.01841057522836	-5103.765606925995	0.8509433962264151	0	0.8313253012048193	0.8683274021352313	-0.007764923116874117	0.7749858036374896	0.043081556117727134	0.9145382834748171	0.11486533084293273	1.3870697820700146	-2.3550783949292358	-0.22040548850056513	-0.009066809749656707	0.306841702754712	0.3465346534653465	1
58600	-5285.559340314258	-182.54224997387715	-5103.017090340381	0.8528301886792453	0	0.8232931726907631	0.8790035587188612	-0.008849054006233018	0.7750808616831383	0.04744527134382733	0.9102434531144131	0.12818081167268794	1.3830792750218077	-2.4002092478580104	-0.19472301090719424	-0.008666823393295373	0.3063789188120785	0.3465346534653465	1
58800	-5285.54000023565	-181.14634184811115	-5104.393658387539	0.8547169811320755	0	0.8473895582329317	0.8612099644128114	-0.0096723223486205	0.7753770164300304	0.04281407411791396	0.9129023370766739	0.1464818930660338	1.3761099241139612	-2.392780301286031	-0.14414995712317533	-0.008636794483565998	0.30716455892356526	0.3564356435643564	1
59000	-5283.247152009804	-177.1308655967042	-5106.1162864131	0.8660377358490566	0	0.8433734939759037	0.8861209964412812	-0.00870129031141358	0.7764248421745774	0.04405467294034325	0.9051660902739501	0.17491627091917447	1.4024106934676484	-2.407465681805905	-0.1763437173658922	-0.00890740012572293	0.30734086180115344	0.39603960396039606	1
59200	-5288.060885905742	-177.37392606633114	-5110.6869598394105	0.8641509433962264	0	0.8232931726907631	0.900355871886121	-0.007659376569429972	0.7773561771668702	0.04890895115440385	0.9104284584501976	0.1556204686049022	1.4324661676657244	-2.360421704711583	-0.1758846077369063	-0.007952564661030434	0.3085613605335383	0.3069306930693069	1
59400	-5289.431137964434	-174.28381599887422	-5115.14732196556	0.8754716981132076	0	0.8273092369477911	0.9181494661921709	-0.007783386946500967	0.778731968733066	0.05164788470132242	0.9107643485236739	0.14385789303411123	1.457300590635029	-2.352313943343559	-0.1868414296276187	-0.007962918714324065	0.3090140786542309	0.39603960396039606	1
59600	-5291.862296312872	-182.42800204526367	-5109.4342942676085	0.8452830188679246	0	0.7791164658634538	0.9039145907473309	-0.006273393912370062	0.7776895034326627	0.050839328104654254	0.9005948705259224	0.12443225938755045	1.434810574640102	-2.39100537848219	-0.21824116459653378	-0.008046863917449925	0.309463739775281	0.38613861386138615	1
59800	-5290.853677722922	-177.9303052577688	-5112.923372465153	0.8773584905660378	0	0.8594377510040161	0.8932384341637011	-0.005982346496652631	0.7787146009912621	0.047870473508229705	0.8992105830049668	0.04047848150055805	1.4819484765810498	-2.345858913145601	-0.20860173697965517	-0.007092689060915727	0.3102270340745448	0.3564356435643564	1
60000	-5290.723044247748	-176.03252239571947	-5114.690521852028	0.8754716981132076	0	0.8313253012048193	0.9145907473309609	-0.00583364726095273	0.7798906053539206	0.0490120066476346	0.8973935004126958	0.087330854447987	1.4426410686547546	-2.319728593116314	-0.20507830789381865	-0.00772978997456859	0.31073854868852024	0.44554455445544555	1
60200	-5292.662469721692	-176.33315359625507	-5116.329316125437	0.8754716981132076	0	0.8353413654618473	0.9110320284697508	-0.005979091499302393	0.780194617329652	0.05792480596285143	0.9029727683090539	0.10457892458208853	1.4268542845887542	-2.288200619843366	-0.237699879517899	-0.006999570390805482	0.3096861334713571	0.39603960396039606	1
60400	-5296.827883693362	-180.97336538141678	-5115.854518311946	0.8584905660377359	0	0.8273092369477911	0.8861209964412812	-0.005397831640982077	0.7800741666935315	0.05297890666094841	0.8971296452725036	0.1411864344273724	1.480981319113539	-2.1639037448514755	-0.25912116084973486	-0.0063791913863547895	0.3102388310808495	0.39603960396039606	1
60600	-5297.918458606608	-179.80753493943922	-5118.110923667168	0.8603773584905661	0	0.8473895582329317	0.8718861209964412	-0.0053325045961671	0.7812514827662285	0.05885648594713883	0.8947101776923226	0.14053518966672707	1.4628216800882652	-2.147011104201796	-0.32400489407530675	-0.006569353465149819	0.31079332021646255	0.33663366336633666	1
60800	-5298.044438613615	-177.56906138057337	-5120.475377233041	0.8679245283018868	0	0.8393574297188755	0.8932384341637011	-0.005457771034119448	0.7816951042493303	0.055963610904643364	0.9025317701774398	0.18736310622868818	1.4370485781626507	-2.064148569014357	-0.300425299069606	-0.007015588544789135	0.31124438043810343	0.40594059405940597	1
61000	-5299.284945833712	-177.76121762374896	-5121.523728209963	0.8584905660377359	0	0.8192771084337349	0.8932384341637011	-0.006153925014076561	0.7808614867881227	0.057238939545256724	0.9171147318165429	0.17722699289404223	1.4224128728534116	-2.067680733595312	-0.2864649655412871	-0.0068867670448573	0.3121096317185187	0.3465346534653465	1
61200	-5303.152128470555	-180.70113437814788	-5122.450994092407	0.8584905660377359	0	0.8232931726907631	0.8896797153024911	-0.0045441969810451005	0.7810811428714431	0.05666858757154493	0.9174989325245341	0.2333530522696227	1.4138565622526078	-2.0778005577242733	-0.2780712782693514	-0.006312241926587337	0.313715727133268	0.3564356435643564	1
61400	-5300.653278389041	-177.4911713591566	-5123.162107029884	0.8641509433962264	0	0.8313253012048193	0.8932384341637011	-0.004607212042172428	0.7811441211571215	0.05726655201593077	0.9238680328450573	0.26782892150469334	1.372361873312849	-2.0172399211627106	-0.23337900182360696	-0.006253454711994602	0.3137459028298663	0.33663366336633666	1
61600	-5300.904510594113	-176.50505041032284	-5124.39946018379	0.8754716981132076	0	0.8433734939759037	0.9039145907473309	-0.0043027643291385686	0.7814436581796084	0.055129016851568124	0.9268375090341505	0.24047569249824713	1.3620566938684286	-2.0766598322303453	-0.26696489965985526	-0.006411831009679298	0.3137180039646638	0.3069306930693069	1
61800	-5299.362120365858	-175.79519670062513	-5123.566923665233	0.8773584905660378	0	0.8473895582329317	0.9039145907473309	-0.004383431640023885	0.7811594578266394	0.06066065803365453	0.9234141546114473	0.27353604435032547	1.375752039353964	-2.102070295745198	-0.27082669752434013	-0.006725032260108127	0.31447630493892126	0.3465346534653465	1
62000	-5302.167296646157	-177.78432111440904	-5124.382975531748	0.869811320754717	0	0.8313253012048193	0.9039145907473309	-0.003046726678975423	0.781964948897358	0.06309307015780906	0.9242587131214147	0.277280311182389	1.3065648461695085	-2.141201945869667	-0.24926477675609562	-0.00825807218141298	0.3144743821254012	0.36633663366336633	1
62200	-5305.2559549051875	-173.49274340339002	-5131.763211501798	0.8867924528301887	0	0.8554216867469879	0.9145907473309609	-0.003079380931623885	0.7840745693593824	0.05677385643659509	0.9263709471218704	0.31624802540349584	1.3462913601573778	-2.165803770422677	-0.2418801581752258	-0.007911573836512432	0.3150550020414164	0.37623762376237624	1
62400	-5307.951909702626	-174.4344849073135	-5133.517424795313	0.8754716981132076	0	0.8393574297188755	0.9074733096085409	-0.0027321726535282148	0.7842266785264341	0.05908875037573753	0.9282195471988126	0.3195398672217067	1.3761724640607456	-2.1928257313827975	-0.2770568881296662	-0.006409288091812745	0.31533055087420553	0.33663366336633666	1
62600	-5307.702461543999	-171.76078502538	-5135.941676518619	0.8735849056603774	0	0.8473895582329317	0.896797153024911	-0.0036077305178141023	0.7851165035984544	0.05722679507012755	0.930055528104032	0.3336525550908076	1.3598538329749992	-2.1674673884268003	-0.2586698298498687	-0.006787238435534387	0.31521628532308277	0.2871287128712871	1
62800	-5308.951223341363	-171.0300348094275	-5137.9211885319355	0.8886792452830189	0	0.8353413654618473	0.9359430604982206	-0.00410941232131437	0.7851840031284436	0.05546241872717613	0.937818170985903	0.3395255629017267	1.3474871889208724	-2.1697421455758628	-0.2326142550809179	-0.007452148080671504	0.31617507793092764	0.31683168316831684	1
63000	-5313.621182291818	-174.38118138048853	-5139.240000911329	0.8830188679245283	0	0.8473895582329317	0.9145907473309609	-0.0033839741635014837	0.785166954273529	0.0532483441210516	0.9407998958705869	0.3066766329901276	1.3752130942264407	-2.1705352634349016	-0.21203810427094266	-0.0076880146768729405	0.3171963593769007	0.3465346534653465	1
63200	-5317.701270838399	-175.11190014406316	-5142.589370694336	0.8641509433962264	0	0.8353413654618473	0.8896797153024911	-0.0031365840418231825	0.7861652481816923	0.056151944425694475	0.9426987574923426	0.3259178719381508	1.3756633509007017	-2.1545288797488524	-0.12438016334831066	-0.0064789372343521156	0.3176836092375415	0.37623762376237624	1
63400	-5317.176818412313	-177.22696837800814	-5139.949850034305	0.8660377358490566	0	0.8232931726907631	0.9039145907473309	-0.003776869130620372	0.7852374505279964	0.06272427341944613	0.9411263908830089	0.31551719856516053	1.3801035692898698	-2.1055420819507185	-0.06419299410384274	-0.0060119718087866285	0.3188044105786584	0.297029702970297	1
63600	-5316.901533492037	-174.92439014352624	-5141.97714334851	0.8811320754716981	0	0.8433734939759037	0.9145907473309609	-0.00260120179396279	0.7848721234874683	0.062465842812943095	0.9511973342082538	0.35196779911059806	1.387216325656904	-2.18186990931894	-0.029356477919630378	-0.006377509779070956	0.3185303770166772	0.42574257425742573	1
63800	-5316.19561413586	-177.8534597891315	-5138.342154346728	0.8773584905660378	0	0.8152610441767069	0.9323843416370107	-0.001605475007763912	0.784865417777482	0.053083583398722184	0.9435132474005877	0.33292121669313696	1.333230411186059	-2.1541196111877725	-0.09061062101188513	-0.0067007350680868116	0.31824577379848107	0.37623762376237624	1
64000	-5311.658682239365	-175.7964568456682	-5135.8622253936965	0.8660377358490566	0	0.8232931726907631	0.9039145907473309	-0.002049803786207803	0.7844909472452034	0.05129239724840747	0.9391619855887704	0.25679227259140586	1.327622344127356	-2.177125121260944	-0.1288243551233042	-0.006805640097127671	0.3188857794479212	0.37623762376237624	1
64200	-5311.8535200365	-175.52806445637924	-5136.325455580121	0.8773584905660378	0	0.8554216867469879	0.896797153024911	-0.0028664220508214803	0.784804886419654	0.05651547792812756	0.9394121550180603	0.2609809321907251	1.2974075646639176	-2.1429201115634324	-0.19368500709239186	-0.006720931793307295	0.32020628403665824	0.2871287128712871	1
64400	-5315.278179248836	-176.28979046302976	-5138.988388785806	0.8849056603773585	0	0.8353413654618473	0.9288256227758007	-0.0033903172862043748	0.7864579060398763	0.05093037827933189	0.9333361017736257	0.2701675649928059	1.2875070821684071	-2.1230822326604484	-0.14562028481048347	-0.006868296362923941	0.32036491683251156	0.40594059405940597	1
64600	-5318.853220540663	-177.85632039715023	-5140.996900143513	0.879245283018868	0	0.8473895582329317	0.9074733096085409	-0.00591904412424081	0.7867845429521345	0.04016161923741263	0.9329496786674445	0.2566518166027162	1.34166303123568	-2.123026399945744	-0.07830276127512403	-0.0066721526604862046	0.32094903169925143	0.39603960396039606	1
64800	-5321.8667865525085	-175.61454124547348	-5146.252245307035	0.8830188679245283	0	0.8514056224899599	0.9110320284697508	-0.005708194352832598	0.7890093837675332	0.042382352196898634	0.929491414451451	0.2647414580258182	1.347774015100835	-2.091928464771868	-0.14838380776497725	-0.007258929866358813	0.3206849452664715	0.46534653465346537	1
65000	-5321.355128761487	-174.74766923147024	-5146.607459530017	0.8773584905660378	0	0.8594377510040161	0.8932384341637011	-0.00678346482491708	0.7892312422341182	0.044428094754183536	0.9307810978337999	0.2772925280594107	1.3032906599066205	-2.115144621895234	-0.16747134245896333	-0.007960846047774804	0.3225747307032715	0.40594059405940597	1
65200	-5317.564734982181	-173.4546207037104	-5144.110114278471	0.8867924528301887	0	0.8594377510040161	0.9110320284697508	-0.007224183162835006	0.7891329268190369	0.04421522404678721	0.9248041078744889	0.28614118235057123	1.2704498477119355	-2.108717186802579	-0.18116047086746814	-0.008080164515083706	0.3222998843626382	0.39603960396039606	1
65400	-5321.127066955542	-176.57636807129148	-5144.550698884251	0.8962264150943396	0	0.8554216867469879	0.9323843416370107	-0.00707318227191099	0.7891135523723031	0.04452681288847013	0.9276820433125654	0.3473086115875019	1.243536082884319	-2.075196983870024	-0.20796899603171673	-0.009362476083749969	0.3229029025815337	0.37623762376237624	1
65600	-5319.021091234508	-176.75142315280317	-5142.269668081705	0.8679245283018868	0	0.8795180722891566	0.8576512455516014	-0.007935042702938041	0.7879972833559998	0.046747808183436164	0.9274227824542505	0.3156737766863334	1.2857279738834253	-2.0990932059113416	-0.2267236507417974	-0.009243682107631736	0.32247086664468483	0.40594059405940597	1
65800	-5321.131242058188	-173.2723312771368	-5147.858910781051	0.8849056603773585	0	0.8594377510040161	0.9074733096085409	-0.005863469141268443	0.7898481795063665	0.049925895005164644	0.927779485715635	0.2845652499225178	1.3096627760913153	-2.157219302868018	-0.2061485319681857	-0.009153403736378992	0.32247468414890507	0.31683168316831684	1
66000	-5325.283526340006	-174.07261695620366	-5151.210909383802	0.8811320754716981	0	0.8634538152610441	0.896797153024911	-0.00638540610668195	0.7910439364449809	0.05202026322245044	0.9271466276057928	0.28354448652715497	1.3134073915621756	-2.1418774203837176	-0.2184547627513313	-0.010146591041516132	0.3234402357208557	0.46534653465346537	1
66200	-5332.532415095046	-176.65036198618256	-5155.882053108864	0.8830188679245283	0	0.8634538152610441	0.900355871886121	-0.007749024630543606	0.7918711176204644	0.0486885322281194	0.9354298856313401	0.27878825114915945	1.329047093937594	-2.1278135362908386	-0.18043391646263457	-0.009676434373573347	0.32397706259212816	0.3564356435643564	1
66400	-5336.154926960174	-177.43047563488184	-5158.724451325292	0.8867924528301887	0	0.8514056224899599	0.9181494661921709	-0.0062615983941328	0.7922253785664867	0.043924468708583644	0.9437860714776924	0.24915936325247307	1.3261944365040834	-2.0952855270981843	-0.21464340398481196	-0.009346281707532168	0.32494927961344366	0.36633663366336633	1
66600	-5336.666297293709	-175.75549950258912	-5160.91079779112	0.8811320754716981	0	0.8473895582329317	0.9110320284697508	-0.006646246522164278	0.7926853789468135	0.04529031538306285	0.9446771751600074	0.29582003589521416	1.3462474410496519	-2.0827889919439575	-0.2185492121129643	-0.011236494772841306	0.32492020663586485	0.3564356435643564	1
66800	-5339.190181382538	-175.55613348272072	-5163.634047899817	0.8811320754716981	0	0.8755020080321285	0.8861209964412812	-0.00742369202782116	0.7933037814096596	0.0539491490471865	0.9493329722278788	0.295681615792432	1.3382036745035526	-2.062358253738166	-0.2294166330938782	-0.011505205319938172	0.32481664759228235	0.39603960396039606	1
67000	-5335.994480036091	-171.51676314622685	-5164.477716889864	0.8924528301886793	0	0.8393574297188755	0.9395017793594306	-0.006792412510259298	0.7935042284464683	0.04935344573976239	0.9492341778377252	0.31966481017174914	1.3490936542577758	-2.0746596249064004	-0.21197411687096074	-0.010914222401040542	0.32474911673161244	0.37623762376237624	1
67200	-5334.031977720532	-170.67524390412396	-5163.356733816408	0.8811320754716981	0	0.8433734939759037	0.9145907473309609	-0.004790052255766705	0.7938388864347248	0.0486774173454386	0.9459903512161992	0.3326166618523171	1.2931840237430046	-2.0657209733257464	-0.21335936630459956	-0.011563710928792464	0.3252870473447338	0.40594059405940597	1
67400	-5331.735323709106	-168.754504744452	-5162.980818964654	0.8811320754716981	0	0.8554216867469879	0.9039145907473309	-0.004171802747911245	0.7935198930325305	0.054739573589590314	0.9463929738928095	0.3466860127320008	1.30410222661735	-2.0645340248874846	-0.22492843074145322	-0.012845111824534426	0.3251051512264596	0.44554455445544555	1
67600	-5331.141547901803	-165.03112223345093	-5166.110425668352	0.8811320754716981	0	0.8714859437751004	0.8896797153024911	-0.006682839508870287	0.7937577894142597	0.05346996367134315	0.9511656214398125	0.3698241928563102	1.3476688376665602	-2.105743624047243	-0.2512932089276758	-0.012668960609498665	0.3249903335041101	0.37623762376237624	1
