x	y	veg	x_albers	y_albers
-103.75	42.75	1	-630026	2220473
-103.25	42.75	1	-589461	2217265
-102.75	42.75	1	-548879	2214270
-102.25	42.75	1	-508282	2211489
-101.75	42.75	1	-467672	2208922
-101.25	42.75	1	-427048	2206568
-100.75	42.75	1	-386412	2204428
-100.25	42.75	1	-345766	2202502
-99.75	42.75	1	-305110	2200790
-99.25	42.75	1	-264446	2199292
-98.75	42.75	1	-223774	2198007
-98.25	42.75	1	-183097	2196937
-97.75	42.75	1	-142414	2196081
-97.25	42.75	1	-101727	2195438
-96.75	42.75	0	-61037	2195010
-96.25	42.75	0	-20346	2194796
-95.75	42.75	0	20346	2194796
-95.25	42.75	0	61037	2195010
-94.75	42.75	0	101727	2195438
-94.25	42.75	0	142414	2196081
-93.75	42.75	0	183097	2196937
-93.25	42.75	0	223774	2198007
-92.75	42.75	0	264446	2199292
-92.25	42.75	0	305110	2200790
-91.75	42.75	0	345766	2202502
-91.25	42.75	0	386412	2204428
-90.75	42.75	0	427048	2206568
-90.25	42.75	0	467672	2208922
-89.75	42.75	0	508282	2211489
-89.25	42.75	0	548879	2214270
-88.75	42.75	0	589461	2217265
-88.25	42.75	0	630026	2220473
-85.75	42.75	0	832568	2239712
-85.25	42.75	0	873012	2244199
-84.75	42.75	0	913431	2248899
-84.25	42.75	0	953826	2253811
-83.75	42.75	0	994194	2258935
-83.25	42.75	0	1034534	2264272
-82.75	42.75	0	1074846	2269821
-82.25	42.75	0	1115128	2275582
-81.75	42.75	0	1155379	2281555
-81.25	42.75	0	1195598	2287740
-80.75	42.75	0	1235784	2294136
-78.75	42.75	0	1396175	2321832
-78.25	42.75	0	1436179	2329283
-77.75	42.75	0	1476143	2336945
-77.25	42.75	0	1516066	2344816
-76.75	42.75	0	1555948	2352897
-76.25	42.75	0	1595786	2361189
-75.75	42.75	0	1635580	2369689
-75.25	42.75	0	1675329	2378399
-74.75	42.75	0	1715031	2387318
-74.25	42.75	0	1754686	2396446
-73.75	42.75	0	1794292	2405782
-73.25	42.75	0	1833849	2415326
-72.75	42.75	0	1873355	2425079
-72.25	42.75	0	1912809	2435039
-71.75	42.75	0	1952210	2445206
-71.25	42.75	0	1991557	2455581
-124.25	42.25	0	-2281755	2480536
-123.75	42.25	0	-2242535	2468634
-123.25	42.25	0	-2203253	2456939
-122.75	42.25	0	-2163910	2445450
-122.25	42.25	0	-2124507	2434169
-121.75	42.25	0	-2085046	2423095
-121.25	42.25	0	-2045527	2412229
-120.75	42.25	0	-2005951	2401570
-120.25	42.25	0	-1966319	2391121
-119.75	42.25	1	-1926633	2380880
-119.25	42.25	1	-1886894	2370848
-118.75	42.25	1	-1847103	2361025
-118.25	42.25	1	-1807260	2351411
-117.75	42.25	1	-1767367	2342008
-117.25	42.25	1	-1727426	2332814
-116.75	42.25	1	-1687436	2323831
-116.25	42.25	1	-1647400	2315058
-115.75	42.25	1	-1607319	2306496
-115.25	42.25	1	-1567193	2298145
-114.75	42.25	1	-1527023	2290005
-114.25	42.25	1	-1486811	2282076
-113.75	42.25	1	-1446558	2274360
-113.25	42.25	1	-1406265	2266855
-112.75	42.25	1	-1365933	2259562
-112.25	42.25	1	-1325564	2252482
-111.75	42.25	0	-1285157	2245614
-111.25	42.25	1	-1244715	2238959
-110.75	42.25	0	-1204239	2232516
-110.25	42.25	1	-1163729	2226287
-109.75	42.25	1	-1123187	2220271
-109.25	42.25	1	-1082614	2214468
-108.75	42.25	1	-1042011	2208879
-108.25	42.25	1	-1001379	2203503
-107.75	42.25	1	-960719	2198342
-107.25	42.25	1	-920033	2193394
-106.75	42.25	1	-879321	2188661
-106.25	42.25	1	-838585	2184141
-105.75	42.25	1	-797826	2179836
-105.25	42.25	1	-757044	2175746
-104.75	42.25	1	-716242	2171870
-104.25	42.25	1	-675420	2168209
-103.75	42.25	1	-634579	2164763
-103.25	42.25	1	-593721	2161532
-102.75	42.25	1	-552846	2158516
-102.25	42.25	1	-511956	2155715
-101.75	42.25	1	-471052	2153129
-101.25	42.25	1	-430134	2150758
-100.75	42.25	1	-389205	2148603
-100.25	42.25	1	-348265	2146663
-99.75	42.25	1	-307315	2144938
-99.25	42.25	1	-266357	2143429
-98.75	42.25	1	-225392	2142135
-98.25	42.25	1	-184420	2141057
-97.75	42.25	1	-143443	2140195
-97.25	42.25	1	-102462	2139548
-96.75	42.25	0	-61478	2139116
-96.25	42.25	0	-20493	2138901
-95.75	42.25	0	20493	2138901
-95.25	42.25	0	61478	2139116
-94.75	42.25	0	102462	2139548
-94.25	42.25	1	143443	2140195
-93.75	42.25	0	184420	2141057
-93.25	42.25	0	225392	2142135
-92.75	42.25	0	266357	2143429
-92.25	42.25	0	307315	2144938
-91.75	42.25	0	348265	2146663
-91.25	42.25	0	389205	2148603
-90.75	42.25	0	430134	2150758
-90.25	42.25	0	471052	2153129
-89.75	42.25	0	511956	2155715
-89.25	42.25	0	552846	2158516
-88.75	42.25	0	593721	2161532
-88.25	42.25	0	634579	2164763
-86.25	42.25	0	797826	2179836
-85.75	42.25	0	838585	2184141
-85.25	42.25	0	879321	2188661
-84.75	42.25	0	920033	2193394
-84.25	42.25	0	960719	2198342
-83.75	42.25	0	1001379	2203503
-83.25	42.25	0	1042011	2208879
-82.75	42.25	0	1082614	2214468
-79.75	42.25	0	1325564	2252482
-79.25	42.25	0	1365933	2259562
-78.75	42.25	0	1406265	2266855
-78.25	42.25	0	1446558	2274360
-77.75	42.25	0	1486811	2282076
-77.25	42.25	0	1527023	2290005
-76.75	42.25	0	1567193	2298145
-76.25	42.25	0	1607319	2306496
-75.75	42.25	0	1647400	2315058
-75.25	42.25	0	1687436	2323831
-74.75	42.25	0	1727426	2332814
-74.25	42.25	0	1767367	2342008
-73.75	42.25	0	1807260	2351411
-73.25	42.25	0	1847103	2361025
-72.75	42.25	0	1886894	2370848
-72.25	42.25	0	1926633	2380880
-71.75	42.25	0	1966319	2391121
-71.25	42.25	0	2005951	2401570
-123.75	41.75	0	-2258636	2415071
-123.25	41.75	0	-2219072	2403291
-122.75	41.75	0	-2179447	2391720
-122.25	41.75	0	-2139761	2380358
-121.75	41.75	0	-2100016	2369204
-121.25	41.75	1	-2060213	2358260
-120.75	41.75	1	-2020353	2347526
-120.25	41.75	0	-1980437	2337001
-119.75	41.75	1	-1940466	2326686
-119.25	41.75	1	-1900442	2316582
-118.75	41.75	1	-1860364	2306689
-118.25	41.75	1	-1820236	2297006
-117.75	41.75	1	-1780057	2287535
-117.25	41.75	1	-1739828	2278275
-116.75	41.75	1	-1699552	2269228
-116.25	41.75	1	-1659228	2260392
-115.75	41.75	1	-1618859	2251768
-115.25	41.75	1	-1578445	2243357
-114.75	41.75	1	-1537987	2235159
-114.25	41.75	1	-1497486	2227174
-113.75	41.75	1	-1456944	2219401
-113.25	41.75	1	-1416362	2211843
-112.75	41.75	1	-1375740	2204498
-112.25	41.75	1	-1335081	2197366
-111.75	41.75	1	-1294384	2190449
-111.25	41.75	1	-1253652	2183746
-110.75	41.75	1	-1212885	2177257
-110.25	41.75	1	-1172084	2170983
-109.75	41.75	1	-1131251	2164924
-109.25	41.75	1	-1090387	2159080
-108.75	41.75	1	-1049492	2153450
-108.25	41.75	1	-1008568	2148036
-107.75	41.75	1	-967617	2142838
-107.25	41.75	1	-926638	2137854
-106.75	41.75	1	-885634	2133087
-106.25	41.75	1	-844606	2128535
-105.75	41.75	1	-803554	2124200
-105.25	41.75	1	-762480	2120080
-104.75	41.75	1	-721385	2116176
-104.25	41.75	1	-680269	2112489
-103.75	41.75	1	-639135	2109018
-103.25	41.75	1	-597984	2105764
-102.75	41.75	1	-556815	2102726
-102.25	41.75	1	-515632	2099905
-101.75	41.75	1	-474434	2097300
-101.25	41.75	1	-433223	2094912
-100.75	41.75	1	-391999	2092741
-100.25	41.75	1	-350765	2090787
-99.75	41.75	1	-309522	2089050
-99.25	41.75	1	-268270	2087530
-98.75	41.75	1	-227010	2086228
-98.25	41.75	1	-185744	2085142
-97.75	41.75	1	-144473	2084273
-97.25	41.75	1	-103198	2083621
-96.75	41.75	0	-61920	2083187
-96.25	41.75	0	-20640	2082970
-95.75	41.75	0	20640	2082970
-95.25	41.75	0	61920	2083187
-94.75	41.75	0	103198	2083621
-94.25	41.75	0	144473	2084273
-93.75	41.75	0	185744	2085142
-93.25	41.75	0	227010	2086228
-92.75	41.75	1	268270	2087530
-92.25	41.75	0	309522	2089050
-91.75	41.75	0	350765	2090787
-91.25	41.75	0	391999	2092741
-90.75	41.75	0	433223	2094912
-90.25	41.75	0	474434	2097300
-89.75	41.75	0	515632	2099905
-89.25	41.75	0	556815	2102726
-88.75	41.75	0	597984	2105764
-88.25	41.75	0	639135	2109018
-87.75	41.75	0	680269	2112489
-86.25	41.75	0	803554	2124200
-85.75	41.75	0	844606	2128535
-85.25	41.75	0	885634	2133087
-84.75	41.75	0	926638	2137854
-84.25	41.75	0	967617	2142838
-83.75	41.75	0	1008568	2148036
-80.75	41.75	0	1253652	2183746
-80.25	41.75	0	1294384	2190449
-79.75	41.75	0	1335081	2197366
-79.25	41.75	0	1375740	2204498
-78.75	41.75	0	1416362	2211843
-78.25	41.75	0	1456944	2219401
-77.75	41.75	0	1497486	2227174
-77.25	41.75	0	1537987	2235159
-76.75	41.75	0	1578445	2243357
-76.25	41.75	0	1618859	2251768
-75.75	41.75	0	1659228	2260392
-75.25	41.75	0	1699552	2269228
-74.75	41.75	0	1739828	2278275
-74.25	41.75	0	1780057	2287535
-73.75	41.75	0	1820236	2297006
-73.25	41.75	0	1860364	2306689
-72.75	41.75	0	1900442	2316582
-72.25	41.75	0	1940466	2326686
-71.75	41.75	0	1980437	2337001
-71.25	41.75	0	2020353	2347526
-123.75	41.25	0	-2274746	2361478
-123.25	41.25	0	-2234899	2349615
-122.75	41.25	0	-2194991	2337961
-122.25	41.25	0	-2155023	2326518
-121.75	41.25	0	-2114994	2315285
-121.25	41.25	0	-2074907	2304262
-120.75	41.25	0	-2034763	2293451
-120.25	41.25	0	-1994562	2282852
-119.75	41.25	1	-1954306	2272463
-119.25	41.25	1	-1913996	2262287
-118.75	41.25	1	-1873633	2252323
-118.25	41.25	1	-1833219	2242572
-117.75	41.25	1	-1792753	2233033
-117.25	41.25	1	-1752238	2223707
-116.75	41.25	1	-1711674	2214595
-116.25	41.25	1	-1671063	2205696
-115.75	41.25	1	-1630405	2197011
-115.25	41.25	1	-1589703	2188540
-114.75	41.25	1	-1548956	2180283
-114.25	41.25	1	-1508167	2172241
-113.75	41.25	1	-1467336	2164413
-113.25	41.25	1	-1426464	2156801
-111.75	41.25	0	-1303616	2135255
-111.25	41.25	1	-1262594	2128504
-110.75	41.25	1	-1221536	2121969
-110.25	41.25	1	-1180444	2115650
-109.75	41.25	1	-1139320	2109547
-109.25	41.25	1	-1098164	2103661
-108.75	41.25	1	-1056978	2097992
-108.25	41.25	1	-1015762	2092539
-107.75	41.25	1	-974518	2087303
-107.25	41.25	1	-933248	2082285
-106.75	41.25	0	-891951	2077483
-106.25	41.25	0	-850630	2072899
-105.75	41.25	1	-809285	2068532
-105.25	41.25	1	-767918	2064383
-104.75	41.25	1	-726530	2060452
-104.25	41.25	1	-685121	2056738
-103.75	41.25	1	-643694	2053243
-103.25	41.25	1	-602249	2049965
-102.75	41.25	1	-560787	2046906
-102.25	41.25	1	-519309	2044064
-101.75	41.25	1	-477818	2041441
-101.25	41.25	1	-436312	2039036
-100.75	41.25	1	-394795	2036850
-100.25	41.25	1	-353267	2034882
-99.75	41.25	1	-311729	2033133
-99.25	41.25	1	-270183	2031602
-98.75	41.25	1	-228629	2030290
-98.25	41.25	1	-187069	2029196
-97.75	41.25	1	-145503	2028321
-97.25	41.25	1	-103934	2027665
-96.75	41.25	1	-62361	2027227
-96.25	41.25	1	-20787	2027009
-95.75	41.25	0	20787	2027009
-95.25	41.25	0	62361	2027227
-94.75	41.25	1	103934	2027665
-94.25	41.25	0	145503	2028321
-93.75	41.25	0	187069	2029196
-93.25	41.25	0	228629	2030290
-92.75	41.25	0	270183	2031602
-92.25	41.25	0	311729	2033133
-91.75	41.25	0	353267	2034882
-91.25	41.25	0	394795	2036850
-90.75	41.25	0	436312	2039036
-90.25	41.25	0	477818	2041441
-89.75	41.25	0	519309	2044064
-89.25	41.25	0	560787	2046906
-88.75	41.25	0	602249	2049965
-88.25	41.25	0	643694	2053243
-87.75	41.25	0	685121	2056738
-87.25	41.25	0	726530	2060452
-86.75	41.25	0	767918	2064383
-86.25	41.25	0	809285	2068532
-85.75	41.25	0	850630	2072899
-85.25	41.25	0	891951	2077483
-84.75	41.25	0	933248	2082285
-84.25	41.25	0	974518	2087303
-83.75	41.25	0	1015762	2092539
-83.25	41.25	0	1056978	2097992
-82.75	41.25	0	1098164	2103661
-82.25	41.25	0	1139320	2109547
-81.75	41.25	0	1180444	2115650
-81.25	41.25	0	1221536	2121969
-80.75	41.25	0	1262594	2128504
-80.25	41.25	0	1303616	2135255
-79.75	41.25	0	1344603	2142221
-79.25	41.25	0	1385553	2149403
-78.75	41.25	0	1426464	2156801
-78.25	41.25	0	1467336	2164413
-77.75	41.25	0	1508167	2172241
-77.25	41.25	0	1548956	2180283
-76.75	41.25	0	1589703	2188540
-76.25	41.25	0	1630405	2197011
-75.75	41.25	0	1671063	2205696
-75.25	41.25	0	1711674	2214595
-74.75	41.25	0	1752238	2223707
-74.25	41.25	0	1792753	2233033
-73.75	41.25	0	1833219	2242572
-73.25	41.25	0	1873633	2252323
-123.75	40.75	0	-2290863	2307861
-123.25	40.75	0	-2250734	2295914
-122.75	40.75	0	-2210543	2284178
-122.25	40.75	0	-2170291	2272653
-121.75	40.75	0	-2129979	2261341
-121.25	40.75	0	-2089608	2250240
-120.75	40.75	0	-2049180	2239353
-120.25	40.75	1	-2008694	2228678
-119.75	40.75	1	-1968153	2218216
-119.25	40.75	1	-1927557	2207968
-118.75	40.75	1	-1886908	2197933
-118.25	40.75	1	-1846207	2188112
-117.75	40.75	1	-1805455	2178506
-117.25	40.75	1	-1764653	2169114
-116.75	40.75	1	-1723801	2159937
-116.25	40.75	1	-1682903	2150976
-115.75	40.75	1	-1641957	2142229
-115.25	40.75	1	-1600966	2133698
-114.75	40.75	1	-1559931	2125383
-114.25	40.75	1	-1518853	2117283
-113.75	40.75	1	-1477732	2109400
-113.25	40.75	1	-1436571	2101734
-112.75	40.75	1	-1395370	2094284
-111.75	40.75	0	-1312853	2080035
-111.25	40.75	0	-1271539	2073236
-110.75	40.75	0	-1230191	2066655
-110.25	40.75	0	-1188808	2060292
-109.75	40.75	0	-1147392	2054146
-109.25	40.75	1	-1105944	2048218
-108.75	40.75	1	-1064466	2042508
-108.25	40.75	1	-1022959	2037017
-107.75	40.75	1	-981423	2031744
-107.25	40.75	0	-939860	2026690
-106.75	40.75	0	-898271	2021854
-106.25	40.75	1	-856657	2017238
-105.75	40.75	0	-815019	2012840
-105.25	40.75	1	-773359	2008662
-104.75	40.75	1	-731677	2004702
-104.25	40.75	1	-689976	2000963
-103.75	40.75	1	-648255	1997442
-103.25	40.75	1	-606516	1994141
-102.75	40.75	1	-564760	1991060
-102.25	40.75	1	-522989	1988198
-101.75	40.75	1	-481203	1985557
-101.25	40.75	1	-439404	1983135
-100.75	40.75	1	-397593	1980933
-100.25	40.75	1	-355770	1978951
-99.75	40.75	1	-313938	1977189
-99.25	40.75	1	-272097	1975648
-98.75	40.75	1	-230249	1974326
-98.25	40.75	1	-188394	1973225
-97.75	40.75	1	-146534	1972344
-97.25	40.75	0	-104670	1971683
-96.75	40.75	1	-62803	1971243
-96.25	40.75	1	-20935	1971022
-95.75	40.75	1	20935	1971022
-95.25	40.75	0	62803	1971243
-94.75	40.75	0	104670	1971683
-94.25	40.75	0	146534	1972344
-93.75	40.75	0	188394	1973225
-93.25	40.75	0	230249	1974326
-92.75	40.75	0	272097	1975648
-92.25	40.75	0	313938	1977189
-91.75	40.75	0	355770	1978951
-91.25	40.75	0	397593	1980933
-90.75	40.75	0	439404	1983135
-90.25	40.75	0	481203	1985557
-89.75	40.75	0	522989	1988198
-89.25	40.75	0	564760	1991060
-88.75	40.75	0	606516	1994141
-88.25	40.75	0	648255	1997442
-87.75	40.75	0	689976	2000963
-87.25	40.75	0	731677	2004702
-86.75	40.75	0	773359	2008662
-86.25	40.75	0	815019	2012840
-85.75	40.75	0	856657	2017238
-85.25	40.75	0	898271	2021854
-84.75	40.75	1	939860	2026690
-84.25	40.75	0	981423	2031744
-83.75	40.75	0	1022959	2037017
-83.25	40.75	0	1064466	2042508
-82.75	40.75	0	1105944	2048218
-82.25	40.75	0	1147392	2054146
-81.75	40.75	0	1188808	2060292
-81.25	40.75	0	1230191	2066655
-80.75	40.75	0	1271539	2073236
-80.25	40.75	0	1312853	2080035
-79.75	40.75	0	1354130	2087051
-79.25	40.75	0	1395370	2094284
-78.75	40.75	0	1436571	2101734
-78.25	40.75	0	1477732	2109400
-77.75	40.75	0	1518853	2117283
-77.25	40.75	0	1559931	2125383
-76.75	40.75	0	1600966	2133698
-76.25	40.75	0	1641957	2142229
-75.75	40.75	0	1682903	2150976
-75.25	40.75	0	1723801	2159937
-74.75	40.75	0	1764653	2169114
-74.25	40.75	0	1805455	2178506
-124.25	40.25	0	-2347332	2266469
-123.75	40.25	0	-2306985	2254225
-123.25	40.25	0	-2266575	2242193
-122.75	40.25	0	-2226101	2230375
-122.25	40.25	0	-2185566	2218769
-121.75	40.25	0	-2144970	2207377
-121.25	40.25	0	-2104315	2196198
-120.75	40.25	0	-2063602	2185234
-120.25	40.25	1	-2022831	2174484
-119.75	40.25	1	-1982005	2163949
-119.25	40.25	1	-1941123	2153628
-118.75	40.25	1	-1900188	2143523
-118.25	40.25	1	-1859201	2133633
-117.75	40.25	1	-1818162	2123959
-117.25	40.25	1	-1777072	2114501
-116.75	40.25	1	-1735933	2105260
-116.25	40.25	1	-1694747	2096235
-115.75	40.25	1	-1653513	2087427
-115.25	40.25	1	-1612234	2078836
-114.75	40.25	1	-1570910	2070462
-114.25	40.25	1	-1529542	2062306
-113.75	40.25	1	-1488132	2054367
-113.25	40.25	1	-1446681	2046647
-112.75	40.25	1	-1405190	2039144
-112.25	40.25	1	-1363660	2031860
-111.75	40.25	1	-1322093	2024795
-111.25	40.25	0	-1280488	2017949
-110.75	40.25	0	-1238848	2011321
-110.25	40.25	1	-1197174	2004913
-109.75	40.25	1	-1155467	1998724
-109.25	40.25	1	-1113728	1992754
-108.75	40.25	1	-1071958	1987004
-108.25	40.25	1	-1030158	1981474
-107.75	40.25	1	-988330	1976164
-107.25	40.25	0	-946475	1971075
-106.75	40.25	0	-904593	1966205
-106.25	40.25	0	-862686	1961556
-105.75	40.25	0	-820755	1957127
-105.25	40.25	1	-778802	1952919
-104.75	40.25	1	-736827	1948932
-104.25	40.25	1	-694832	1945166
-103.75	40.25	1	-652817	1941621
-103.25	40.25	1	-610784	1938297
-102.75	40.25	1	-568735	1935194
-102.25	40.25	1	-526669	1932312
-101.75	40.25	1	-484590	1929652
-101.25	40.25	1	-442496	1927213
-100.75	40.25	1	-400391	1924996
-100.25	40.25	1	-358274	1923000
-99.75	40.25	1	-316148	1921226
-99.25	40.25	1	-274012	1919673
-98.75	40.25	1	-231869	1918342
-98.25	40.25	1	-189720	1917233
-97.75	40.25	1	-147565	1916346
-97.25	40.25	1	-105407	1915681
-96.75	40.25	1	-63245	1915237
-96.25	40.25	1	-21082	1915015
-95.75	40.25	0	21082	1915015
-95.25	40.25	0	63245	1915237
-94.75	40.25	0	105407	1915681
-94.25	40.25	0	147565	1916346
-93.75	40.25	0	189720	1917233
-93.25	40.25	0	231869	1918342
-92.75	40.25	0	274012	1919673
-92.25	40.25	0	316148	1921226
-91.75	40.25	0	358274	1923000
-91.25	40.25	0	400391	1924996
-90.75	40.25	0	442496	1927213
-90.25	40.25	0	484590	1929652
-89.75	40.25	0	526669	1932312
-89.25	40.25	0	568735	1935194
-88.75	40.25	0	610784	1938297
-88.25	40.25	0	652817	1941621
-87.75	40.25	0	694832	1945166
-87.25	40.25	0	736827	1948932
-86.75	40.25	0	778802	1952919
-86.25	40.25	0	820755	1957127
-85.75	40.25	0	862686	1961556
-85.25	40.25	0	904593	1966205
-84.75	40.25	1	946475	1971075
-84.25	40.25	0	988330	1976164
-83.75	40.25	0	1030158	1981474
-83.25	40.25	0	1071958	1987004
-82.75	40.25	0	1113728	1992754
-82.25	40.25	0	1155467	1998724
-81.75	40.25	0	1197174	2004913
-81.25	40.25	0	1238848	2011321
-80.75	40.25	0	1280488	2017949
-80.25	40.25	0	1322093	2024795
-79.75	40.25	0	1363660	2031860
-79.25	40.25	0	1405190	2039144
-78.75	40.25	0	1446681	2046647
-78.25	40.25	0	1488132	2054367
-77.75	40.25	0	1529542	2062306
-77.25	40.25	0	1570910	2070462
-76.75	40.25	0	1612234	2078836
-76.25	40.25	0	1653513	2087427
-75.75	40.25	0	1694747	2096235
-75.25	40.25	0	1735933	2105260
-74.75	40.25	0	1777072	2114501
-74.25	40.25	0	1818162	2123959
-123.75	39.75	0	-2323113	2200573
-123.25	39.75	0	-2282420	2188458
-122.75	39.75	0	-2241663	2176556
-122.25	39.75	0	-2200844	2164870
-121.75	39.75	0	-2159965	2153398
-121.25	39.75	0	-2119026	2142141
-120.75	39.75	0	-2078028	2131100
-120.25	39.75	0	-2036972	2120275
-119.75	39.75	1	-1995860	2109666
-119.25	39.75	1	-1954693	2099273
-118.75	39.75	1	-1913472	2089097
-118.25	39.75	1	-1872198	2079139
-117.75	39.75	1	-1830872	2069397
-117.25	39.75	1	-1789495	2059873
-116.75	39.75	1	-1748069	2050567
-116.25	39.75	1	-1706594	2041479
-115.75	39.75	1	-1665072	2032609
-115.25	39.75	1	-1623504	2023958
-114.75	39.75	1	-1581891	2015526
-114.25	39.75	1	-1540235	2007312
-113.75	39.75	1	-1498535	1999318
-113.25	39.75	1	-1456795	1991544
-112.75	39.75	1	-1415014	1983989
-112.25	39.75	1	-1373193	1976654
-111.75	39.75	1	-1331335	1969540
-111.25	39.75	0	-1289440	1962645
-110.75	39.75	1	-1247509	1955971
-110.25	39.75	1	-1205544	1949518
-109.75	39.75	1	-1163545	1943286
-109.25	39.75	1	-1121514	1937275
-108.75	39.75	0	-1079452	1931485
-108.25	39.75	0	-1037360	1925916
-107.75	39.75	0	-995239	1920569
-107.25	39.75	0	-953091	1915444
-106.75	39.75	0	-910917	1910540
-106.25	39.75	0	-868717	1905858
-105.75	39.75	0	-826493	1901399
-105.25	39.75	0	-784246	1897162
-104.75	39.75	1	-741978	1893147
-104.25	39.75	1	-699689	1889354
-103.75	39.75	1	-657381	1885784
-103.25	39.75	1	-615054	1882437
-102.75	39.75	1	-572711	1879312
-102.25	39.75	1	-530351	1876410
-101.75	39.75	1	-487977	1873731
-101.25	39.75	1	-445590	1871276
-100.75	39.75	1	-403190	1869043
-100.25	39.75	1	-360779	1867033
-99.75	39.75	1	-318358	1865246
-99.25	39.75	1	-275928	1863683
-98.75	39.75	1	-233490	1862343
-98.25	39.75	1	-191046	1861226
-97.75	39.75	1	-148597	1860333
-97.25	39.75	1	-106144	1859662
-96.75	39.75	1	-63687	1859216
-96.25	39.75	1	-21229	1858992
-95.75	39.75	1	21229	1858992
-95.25	39.75	1	63687	1859216
-94.75	39.75	0	106144	1859662
-94.25	39.75	0	148597	1860333
-93.75	39.75	0	191046	1861226
-93.25	39.75	0	233490	1862343
-92.75	39.75	0	275928	1863683
-92.25	39.75	0	318358	1865246
-91.75	39.75	0	360779	1867033
-91.25	39.75	0	403190	1869043
-90.75	39.75	0	445590	1871276
-90.25	39.75	0	487977	1873731
-89.75	39.75	0	530351	1876410
-89.25	39.75	0	572711	1879312
-88.75	39.75	0	615054	1882437
-88.25	39.75	0	657381	1885784
-87.75	39.75	0	699689	1889354
-87.25	39.75	0	741978	1893147
-86.75	39.75	0	784246	1897162
-86.25	39.75	0	826493	1901399
-85.75	39.75	0	868717	1905858
-85.25	39.75	0	910917	1910540
-84.75	39.75	0	953091	1915444
-84.25	39.75	0	995239	1920569
-83.75	39.75	0	1037360	1925916
-83.25	39.75	0	1079452	1931485
-82.75	39.75	0	1121514	1937275
-82.25	39.75	0	1163545	1943286
-81.75	39.75	0	1205544	1949518
-81.25	39.75	0	1247509	1955971
-80.75	39.75	0	1289440	1962645
-80.25	39.75	0	1331335	1969540
-79.75	39.75	0	1373193	1976654
-79.25	39.75	0	1415014	1983989
-78.75	39.75	0	1456795	1991544
-78.25	39.75	0	1498535	1999318
-77.75	39.75	0	1540235	2007312
-77.25	39.75	0	1581891	2015526
-76.75	39.75	0	1623504	2023958
-76.25	39.75	0	1665072	2032609
-75.75	39.75	0	1706594	2041479
-75.25	39.75	0	1748069	2050567
-74.75	39.75	0	1789495	2059873
-123.75	39.25	0	-2339244	2146911
-123.25	39.25	0	-2298268	2134711
-122.75	39.25	0	-2257228	2122727
-122.25	39.25	0	-2216126	2110959
-121.75	39.25	0	-2174963	2099408
-121.25	39.25	0	-2133739	2088073
-120.75	39.25	0	-2092457	2076955
-120.25	39.25	0	-2051116	2066055
-119.75	39.25	0	-2009719	2055372
-119.25	39.25	1	-1968266	2044908
-118.75	39.25	1	-1926758	2034661
-118.25	39.25	1	-1885197	2024633
-117.75	39.25	1	-1843584	2014824
-117.25	39.25	1	-1801920	2005234
-116.75	39.25	1	-1760207	1995863
-116.25	39.25	1	-1718444	1986712
-115.75	39.25	1	-1676634	1977781
-115.25	39.25	1	-1634777	1969069
-114.75	39.25	1	-1592875	1960579
-114.25	39.25	1	-1550929	1952308
-113.75	39.25	1	-1508941	1944259
-113.25	39.25	1	-1466910	1936430
-112.75	39.25	1	-1424839	1928823
-112.25	39.25	1	-1382728	1921437
-111.75	39.25	1	-1340579	1914273
-111.25	39.25	0	-1298393	1907331
-110.75	39.25	1	-1256171	1900611
-110.25	39.25	1	-1213914	1894113
-109.75	39.25	0	-1171624	1887837
-109.25	39.25	1	-1129301	1881784
-108.75	39.25	1	-1086947	1875954
-108.25	39.25	1	-1044563	1870347
-107.75	39.25	0	-1002150	1864962
-107.25	39.25	0	-959709	1859801
-106.75	39.25	0	-917242	1854864
-106.25	39.25	0	-874749	1850150
-105.75	39.25	1	-832232	1845659
-105.25	39.25	0	-789692	1841393
-104.75	39.25	1	-747130	1837350
-104.25	39.25	1	-704547	1833531
-103.75	39.25	1	-661945	1829936
-103.25	39.25	1	-619325	1826565
-102.75	39.25	1	-576687	1823419
-102.25	39.25	1	-534034	1820497
-101.75	39.25	1	-491366	1817800
-101.25	39.25	1	-448684	1815327
-100.75	39.25	1	-405989	1813078
-100.25	39.25	1	-363284	1811055
-99.75	39.25	1	-320568	1809256
-99.25	39.25	1	-277844	1807681
-98.75	39.25	1	-235112	1806332
-98.25	39.25	1	-192373	1805207
-97.75	39.25	1	-149629	1804308
-97.25	39.25	1	-106881	1803633
-96.75	39.25	1	-64130	1803183
-96.25	39.25	1	-21377	1802958
-95.75	39.25	1	21377	1802958
-95.25	39.25	1	64130	1803183
-94.75	39.25	1	106881	1803633
-94.25	39.25	0	149629	1804308
-93.75	39.25	0	192373	1805207
-93.25	39.25	0	235112	1806332
-92.75	39.25	0	277844	1807681
-92.25	39.25	0	320568	1809256
-91.75	39.25	0	363284	1811055
-91.25	39.25	0	405989	1813078
-90.75	39.25	0	448684	1815327
-90.25	39.25	0	491366	1817800
-89.75	39.25	0	534034	1820497
-89.25	39.25	0	576687	1823419
-88.75	39.25	0	619325	1826565
-88.25	39.25	0	661945	1829936
-87.75	39.25	0	704547	1833531
-87.25	39.25	0	747130	1837350
-86.75	39.25	0	789692	1841393
-86.25	39.25	0	832232	1845659
-85.75	39.25	0	874749	1850150
