x,y
-102.25,32.75
-101.75,32.75
-101.25,32.75
-100.75,32.75
-100.25,32.75
-99.75,32.75
-99.25,32.75
-98.75,32.75
-98.25,32.75
-97.75,32.75
-97.25,32.75
-96.75,32.75
-96.25,32.75
-103.25,32.25
-102.75,32.25
-102.25,32.25
-101.75,32.25
-101.25,32.25
-100.75,32.25
-100.25,32.25
-99.75,32.25
-99.25,32.25
-98.75,32.25
-98.25,32.25
-97.75,32.25
-97.25,32.25
-96.75,32.25
-102.75,31.75
-102.25,31.75
-101.75,31.75
-101.25,31.75
-100.75,31.75
-100.25,31.75
-99.75,31.75
-99.25,31.75
-98.75,31.75
-98.25,31.75
-97.75,31.75
-97.25,31.75
-96.75,31.75
-101.75,31.25
-101.25,31.25
-100.75,31.25
-100.25,31.25
-99.75,31.25
-99.25,31.25
-98.75,31.25
-98.25,31.25
-97.75,31.25
-97.25,31.25
-96.75,31.25
-101.75,30.75
-101.25,30.75
-100.75,30.75
-100.25,30.75
-99.75,30.75
-99.25,30.75
-98.75,30.75
-98.25,30.75
-97.75,30.75
-97.25,30.75
-92.25,30.75
-101.25,30.25
-100.75,30.25
-100.25,30.25
-99.75,30.25
-99.25,30.25
-98.75,30.25
-98.25,30.25
-97.75,30.25
-96.25,30.25
-92.75,30.25
-92.25,30.25
-100.75,29.75
-100.25,29.75
-99.75,29.75
-99.25,29.75
-98.75,29.75
-98.25,29.75
-97.75,29.75
-96.75,29.75
-96.25,29.75
-95.75,29.75
-95.25,29.75
-94.25,29.75
-101.25,29.25
-100.75,29.25
-100.25,29.25
-99.75,29.25
-99.25,29.25
-98.75,29.25
-97.25,29.25
-96.25,29.25
-95.75,29.25
-95.25,29.25
-101.75,28.75
-101.25,28.75
-100.75,28.75
-100.25,28.75
-99.75,28.75
-99.25,28.75
-98.75,28.75
-96.75,28.75
-96.25,28.75
-101.25,28.25
-100.75,28.25
-100.25,28.25
-99.75,28.25
-99.25,28.25
-98.75,28.25
-98.25,28.25
-97.75,28.25
-97.25,28.25
-101.25,27.75
-100.75,27.75
-100.25,27.75
