x,y
-88.75,33.75
-88.25,33.75
-87.75,33.75
-87.25,33.75
-86.75,33.75
-86.25,33.75
-85.75,33.75
-85.25,33.75
-84.75,33.75
-84.25,33.75
-83.75,33.75
-83.25,33.75
-82.75,33.75
-82.25,33.75
-81.75,33.75
-81.25,33.75
-80.75,33.75
-80.25,33.75
-79.75,33.75
-79.25,33.75
-95.25,33.25
-94.75,33.25
-94.25,33.25
-93.75,33.25
-93.25,33.25
-92.75,33.25
-92.25,33.25
-91.75,33.25
-91.25,33.25
-90.75,33.25
-90.25,33.25
-89.75,33.25
-89.25,33.25
-88.75,33.25
-88.25,33.25
-87.75,33.25
-87.25,33.25
-86.75,33.25
-86.25,33.25
-85.75,33.25
-85.25,33.25
-84.75,33.25
-84.25,33.25
-83.75,33.25
-83.25,33.25
-82.75,33.25
-82.25,33.25
-81.75,33.25
-81.25,33.25
-80.75,33.25
-80.25,33.25
-79.75,33.25
-95.75,32.75
-95.25,32.75
-94.75,32.75
-94.25,32.75
-93.75,32.75
-93.25,32.75
-92.75,32.75
-92.25,32.75
-91.75,32.75
-91.25,32.75
-90.75,32.75
-90.25,32.75
-89.75,32.75
-89.25,32.75
-88.75,32.75
-88.25,32.75
-87.75,32.75
-87.25,32.75
-86.75,32.75
-86.25,32.75
-85.75,32.75
-85.25,32.75
-84.75,32.75
-84.25,32.75
-83.75,32.75
-83.25,32.75
-82.75,32.75
-82.25,32.75
-81.75,32.75
-81.25,32.75
-80.75,32.75
-80.25,32.75
-96.25,32.25
-95.75,32.25
-95.25,32.25
-94.75,32.25
-94.25,32.25
-93.75,32.25
-93.25,32.25
-92.75,32.25
-92.25,32.25
-91.75,32.25
-91.25,32.25
-90.75,32.25
-90.25,32.25
-89.75,32.25
-89.25,32.25
-88.75,32.25
-88.25,32.25
-87.75,32.25
-87.25,32.25
-86.75,32.25
-86.25,32.25
-85.75,32.25
-85.25,32.25
-84.75,32.25
-84.25,32.25
-83.75,32.25
-83.25,32.25
-82.75,32.25
-82.25,32.25
-81.75,32.25
-81.25,32.25
-96.25,31.75
-95.75,31.75
-95.25,31.75
-94.75,31.75
-94.25,31.75
-93.75,31.75
-93.25,31.75
-92.75,31.75
-92.25,31.75
-91.75,31.75
-91.25,31.75
-90.75,31.75
-90.25,31.75
-89.75,31.75
-89.25,31.75
-88.75,31.75
-88.25,31.75
-87.75,31.75
-87.25,31.75
-86.75,31.75
-86.25,31.75
-85.75,31.75
-85.25,31.75
-84.75,31.75
-84.25,31.75
-83.75,31.75
-83.25,31.75
-82.75,31.75
-82.25,31.75
-81.75,31.75
-96.25,31.25
-95.75,31.25
-95.25,31.25
-94.75,31.25
-94.25,31.25
-93.75,31.25
-93.25,31.25
-92.75,31.25
-92.25,31.25
-91.75,31.25
-91.25,31.25
-90.75,31.25
-90.25,31.25
-89.75,31.25
-89.25,31.25
-88.75,31.25
-88.25,31.25
-87.75,31.25
-87.25,31.25
-86.75,31.25
-86.25,31.25
-85.75,31.25
-85.25,31.25
-84.75,31.25
-84.25,31.25
-83.75,31.25
-83.25,31.25
-82.75,31.25
-82.25,31.25
-81.75,31.25
-96.75,30.75
-96.25,30.75
-95.75,30.75
-95.25,30.75
-94.75,30.75
-94.25,30.75
-93.75,30.75
-93.25,30.75
-92.75,30.75
-91.75,30.75
-91.25,30.75
-90.75,30.75
-90.25,30.75
-89.75,30.75
-89.25,30.75
-88.75,30.75
-88.25,30.75
-87.75,30.75
-87.25,30.75
-86.75,30.75
-86.25,30.75
-85.75,30.75
-85.25,30.75
-84.75,30.75
-84.25,30.75
-83.75,30.75
-83.25,30.75
-82.75,30.75
-82.25,30.75
-81.75,30.75
-97.25,30.25
-96.75,30.25
-95.75,30.25
-95.25,30.25
-94.75,30.25
-94.25,30.25
-93.75,30.25
-93.25,30.25
-91.75,30.25
-91.25,30.25
-90.75,30.25
-89.75,30.25
-85.25,30.25
-84.75,30.25
-84.25,30.25
-83.75,30.25
-83.25,30.25
-82.75,30.25
-82.25,30.25
-81.75,30.25
-97.25,29.75
-91.25,29.75
-90.75,29.75
-90.25,29.75
-83.25,29.75
-82.75,29.75
-82.25,29.75
-81.75,29.75
-98.25,29.25
-97.75,29.25
-96.75,29.25
-82.75,29.25
-82.25,29.25
-81.75,29.25
-81.25,29.25
-98.25,28.75
-97.75,28.75
-97.25,28.75
-82.25,28.75
-81.75,28.75
-81.25,28.75
-82.25,28.25
-81.75,28.25
-81.25,28.25
-80.75,28.25
-82.25,27.75
-81.75,27.75
-81.25,27.75
-80.75,27.75
-82.25,27.25
-81.75,27.25
-81.25,27.25
-80.75,27.25
-81.75,26.75
-81.25,26.75
-80.25,26.75
